n,checks,scaled,exact_risk,asymptotic_risk
64,41,0.6480736965166187,0.33031456288369854,0.3344868190358313
64,42,0.7730736965166187,0.30333126891210094,0.3050173381792147
64,43,0.8980736965166187,0.27780937021721047,0.2767609683170661
64,44,1.0230736965166187,0.2537814848155381,0.2498512980896619
64,45,1.1480736965166187,0.2312593343833261,0.22439773928300372
64,46,1.2730736965166187,0.21023621592287925,0.20048458994407548
64,47,1.3980736965166187,0.19068953093976704,0.17817080889048653
64,48,1.5230736965166187,0.17258328866090222,0.15749046834513974
64,49,1.6480736965166187,0.15587051681942,0.1384538268173377
64,50,1.7730736965166187,0.14049552960648798,0.12104894394722399
64,51,1.8980736965166187,0.1263960170148146,0.10524374361251576
64,52,2.0230736965166187,0.11350493265267217,0.0909884216014139
64,53,2.1480736965166187,0.10175216803956452,0.0782180896709026
64,54,2.2730736965166187,0.09106601038691062,0.06685554859616483
64,55,2.3980736965166187,0.0813743879990821,0.05681408835175987
64,56,2.5230736965166187,0.07260591284909547,0.04800022310161186
64,57,2.6480736965166187,0.06469073377809152,0.04031628131122278
64,58,2.7730736965166187,0.05756121634804502,0.03366278604910081
64,59,2.8980736965166187,0.0511524668571925,0.02794057642244082
64,60,3.0230736965166187,0.04540271861463192,0.02305263715576922
64,61,3.1480736965166187,0.04025359845651852,0.018905618738226885
64,62,3.2730736965166187,0.03565029084333455,0.015411044648239718
64,63,3.3980736965166187,0.03154161585541293,0.01248621439516083
64,64,3.5230736965166187,0.027880036128665065,0.01005482115534463
64,65,3.6480736965166187,0.02462160634825905,0.008047310457374631
64,66,3.7730736965166187,0.02172587742788622,0.006401011677508515
64,67,3.8980736965166187,0.019155766010553642,0.005060077164881894
64,68,4.023073696516619,0.016877398481488764,0.003975264853837161
64,69,4.148073696516619,0.014859937318776887,0.0031035995378591746
64,70,4.273073696516619,0.013075396345290216,0.0024079459177211017
64,71,4.398073696516619,0.01149845029952563,0.0018565234507515766
64,72,4.523073696516619,0.010106243119056679,0.00142238926320887
64,73,4.648073696516619,0.008878198428763511,0.001082911258711025
64,74,4.773073696516619,0.007795834943086111,0.0008192493349286999
64,75,4.898073696516619,0.0068425888206471944,0.0006158585301750436
256,96,-2.9538526069667626,0.9857975201110234,0.9743379926830035
256,97,-2.8913526069667626,0.9837877756976139,0.971773823951099
256,98,-2.8288526069667626,0.9815524608173765,0.9689998605317371
256,99,-2.7663526069667626,0.9790744866805783,0.9660040345874893
256,100,-2.7038526069667626,0.9763364622753359,0.9627740969033513
256,101,-2.6413526069667626,0.9733208032849541,0.9592976673950779
256,102,-2.5788526069667626,0.9700098504946502,0.9555622904852455
256,103,-2.5163526069667626,0.9663859967458137,0.9515554952348388
256,104,-2.4538526069667626,0.962431821320755,0.9472648600593652
256,105,-2.3913526069667626,0.9581302304786248,0.9426780817973824
256,106,-2.3288526069667626,0.953464602717464,0.9377830488365727
256,107,-2.2663526069667626,0.9484189372114895,0.9325679179388717
256,108,-2.2038526069667626,0.9429780037696747,0.9270211943424962
256,109,-2.1413526069667626,0.9371274925839168,0.9211318146558948
256,110,-2.0788526069667626,0.930854161984525,0.9148892319976212
256,111,-2.0163526069667626,0.9241459823988041,0.9082835027778566
256,112,-1.9538526069667626,0.9169922747158932,0.901305374462786
256,113,-1.8913526069667626,0.9093838412978901,0.8939463736132556
256,114,-1.8288526069667626,0.9013130879431812,0.8861988934450837
256,115,-1.7663526069667626,0.8927741352016976,0.8780562801210072
256,116,-1.7038526069667626,0.8837629175618811,0.8695129169544291
256,117,-1.6413526069667626,0.8742772691732805,0.8605643056837067
256,118,-1.5788526069667626,0.8643169949342479,0.8512071439634263
256,119,-1.5163526069667626,0.8538839259581038,0.8414393982166012
256,120,-1.4538526069667626,0.8429819586300207,0.8312603709994859
256,121,-1.3913526069667626,0.8316170766770836,0.8206707620491505
256,122,-1.3288526069667626,0.8197973558917746,0.8096727222132794
256,123,-1.2663526069667626,0.8075329513706051,0.7982698995019681
256,124,-1.2038526069667626,0.7948360673509833,0.7864674765524649
256,125,-1.1413526069667626,0.7817209099468826,0.774272198859572
256,126,-1.0788526069667626,0.7682036232939162,0.7616923931963622
256,127,-1.0163526069667626,0.7543022098137016,0.7487379757313218
256,128,-0.9538526069667626,0.7400364354928693,0.735420449438247
256,129,-0.8913526069667626,0.7254277212410973,0.7217528904932212
256,130,-0.8288526069667626,0.710499021542818,0.707749923457687
256,131,-0.7663526069667626,0.6952746917469369,0.6934276851567576
256,132,-0.7038526069667626,0.6797803454465814,0.678803777276127
256,133,-0.6413526069667626,0.6640427034856118,0.6638972078177662
256,134,-0.5788526069667626,0.6480894361898778,0.6487283216725046
256,135,-0.5163526069667626,0.6319490004588924,0.6333187206849882
256,136,-0.45385260696676255,0.6156504733680797,0.6176911737017649
256,137,-0.39135260696676255,0.5992233839237517,0.6018695172047557
256,138,-0.32885260696676255,0.5826975445835584,0.5858785472385207
256,139,-0.26635260696676255,0.5661028841057305,0.5697439034390076
256,140,-0.20385260696676255,0.5494692832226451,0.5534919460624041
256,141,-0.14135260696676255,0.5328264145499739,0.5371496269939721
256,142,-0.07885260696676255,0.5162035880439642,0.5207443557870981
256,143,-0.01635260696676255,0.4996296032084328,0.504303861841212
256,144,0.04614739303323745,0.48313260913206557,0.4878560538727958
256,145,0.10864739303323745,0.4667399733078893,0.4714288778657651
256,146,0.17114739303323745,0.45047816005258523,0.45505017470554643
256,147,0.23364739303323745,0.43437261920584785,0.4387475387049289
256,148,0.29614739303323745,0.41844768565139057,0.4225481782191835
256,149,0.35864739303323745,0.4027264900634574,0.4064787795231706
256,150,0.42114739303323745,0.3872308811476721,0.3905653750845843
256,151,0.48364739303323745,0.37198135951443734,0.3748332173156856
256,152,0.5461473930332374,0.3569970231983799,0.3593066588216499
256,153,0.6086473930332374,0.3422955247198425,0.3440090400879575
256,154,0.6711473930332374,0.3278930394752364,0.3289625854632263
256,155,0.7336473930332374,0.3138042451431069,0.3141883081988002
256,156,0.7961473930332374,0.30004231170269813,0.29970592520366435
256,157,0.8586473930332374,0.286618901582149,0.2855337820643583
256,158,0.9211473930332374,0.2735441793844876,0.27168878876605995
256,159,0.9836473930332374,0.26082683058145495,0.25818636643453674
256,160,1.0461473930332374,0.2484740885178251,0.24504040530081805
256,161,1.1086473930332374,0.2364917690321015,0.23226323397285004
256,162,1.1711473930332374,0.2248843119729221,0.2198655999826286
256,163,1.2336473930332374,0.21365482887374904,0.20785666146485537
256,164,1.2961473930332374,0.2028051560408951,0.19624398971547008
256,165,1.3586473930332374,0.19233591231101427,0.18503358227675953
256,166,1.4211473930332374,0.18224656074315093,0.17422988610133133
256,167,1.4836473930332374,0.17253547352655801,0.16383583026108894
256,168,1.5461473930332374,0.16319999940796504,0.15385286759033506
256,169,1.6086473930332374,0.15423653297000917,0.14428102458497616
256,170,1.6711473930332374,0.1456405851253283,0.13511895882303554
256,171,1.7336473930332374,0.1374068542275566,0.12636402312566808
256,172,1.7961473930332374,0.12952929724038761,0.1180123356427934
256,173,1.8586473930332374,0.12200120044822826,0.110058855023349
256,174,1.9211473930332374,0.11481524923604992,0.10249745981684744
256,175,1.9836473930332374,0.10796359651118785,0.0953210312501161
256,176,2.0461473930332374,0.10143792938542784,0.08852153853034306
256,177,2.1086473930332374,0.09522953378119242,0.0820901258422877
256,178,2.1711473930332374,0.08932935667048733,0.07601720023303617
256,179,2.2336473930332374,0.08372806569904784,0.07029251961122013
256,180,2.2961473930332374,0.07841610599044102,0.06490528012829543
256,181,2.3586473930332374,0.07338375396540206,0.05984420225638613
256,182,2.4211473930332374,0.06862116805013294,0.05509761492935799
256,183,2.4836473930332374,0.06411843618344637,0.05065353717022215
256,184,2.5461473930332374,0.05986562006632601,0.0464997566876745
256,185,2.6086473930332374,0.055852796128569096,0.04262390498657992
256,186,2.6711473930332374,0.052070093215603255,0.039013528600543766
256,187,2.7336473930332374,0.04850772702428366,0.03565615611846775
256,188,2.7961473930332374,0.04515603133947932,0.03253936074029657
256,189,2.8586473930332374,0.04200548614357821,0.029650818159224403
256,190,2.9211473930332374,0.03904674268873923,0.026978359627720733
256,191,2.9836473930332374,0.03627064563687846,0.02451002012220479
256,192,3.0461473930332374,0.03366825238510286,0.022234081575481086
256,193,3.1086473930332374,0.031230849704717335,0.020139111196671573
256,194,3.1711473930332374,0.02894996783016632,0.01821399494495485
256,195,3.2336473930332374,0.02681739214047512,0.016447966265648487
256,196,3.2961473930332374,0.0248251725800792,0.01483063023484113
256,197,3.3586473930332374,0.02296563096853132,0.013351983291759946
256,198,3.4211473930332374,0.021231366349613402,0.012002428766304855
256,199,3.4836473930332374,0.019615258530011552,0.010772788432712177
256,200,3.5461473930332374,0.0181104699560954,0.00965431033921945
256,201,3.6086473930332374,0.01671044607462812,0.008638673178041546
256,202,3.6711473930332374,0.01540891431956895,0.0077179874701369935
256,203,3.7336473930332374,0.014199881862655594,0.0068847938453911834
256,204,3.7961473930332374,0.01307763226030279,0.006132058701252
256,205,3.8586473930332374,0.012036721123650371,0.005453167521837254
256,206,3.9211473930332374,0.011071970932455336,0.004841916135424019
256,207,3.9836473930332374,0.010178465107055092,0.004292500181374003
256,208,4.0461473930332374,0.009351541445931321,0.00379950304830124
256,209,4.1086473930332374,0.008586785029564049,0.0033578825340006475
256,210,4.1711473930332374,0.007880020684364181,0.0029629564646778913
256,211,4.2336473930332374,0.007227305093579784,0.002610387496689762
256,212,4.2961473930332374,0.006624918635249718,0.0022961673086434025
256,213,4.3586473930332374,0.006069357020581593,0.0020166003756163483
256,214,4.4211473930332374,0.005557322799605334,0.0017682875007309772
256,215,4.4836473930332374,0.005085716794638165,0.001548109262605609
256,216,4.5461473930332374,0.0046516295160229605,0.0013532095205446416
256,217,4.6086473930332374,0.004252332608795593,0.0011809791029288406
256,218,4.6711473930332374,0.003885270373417629,0.0010290397883057699
256,219,4.7336473930332374,0.0035480513984929496,0.0008952286733131117
256,220,4.7961473930332374,0.0032384403384803436,0.0007775830069228801
256,221,4.8586473930332374,0.0029543498648239913,0.0006743255566747174
256,222,4.9211473930332374,0.002693832814651842,0.0005838505596513737
256,223,4.9836473930332374,0.0024550745572363255,0.0005047102989951832
1024,478,-2.970205213933525,0.9808127900180457,0.9749757389361446
1024,479,-2.938955213933525,0.9797053547333956,0.9737452099750727
1024,480,-2.907705213933525,0.9785457047020729,0.9724644967274546
1024,481,-2.876455213933525,0.9773320964177243,0.9711321189695437
1024,482,-2.845205213933525,0.9760627678468148,0.9697465815594508
1024,483,-2.813955213933525,0.9747359404100265,0.9683063757826693
1024,484,-2.782705213933525,0.9733498210732221,0.9668099807748012
1024,485,-2.751455213933525,0.9719026045464974,0.9652558650214653
1024,486,-2.720205213933525,0.970392475589479,0.9636424879351679
1024,487,-2.688955213933525,0.9688176114206218,0.9619683015087045
1024,488,-2.657705213933525,0.9671761842278757,0.9602317520444495
1024,489,-2.626455213933525,0.9654663637776906,0.9584312819586682
1024,490,-2.595205213933525,0.9636863201189387,0.9565653316597547
1024,491,-2.563955213933525,0.9618342263779317,0.9546323414990717
1024,492,-2.532705213933525,0.9599082616403207,0.9526307537928284
1024,493,-2.501455213933525,0.9579066139152789,0.9505590149131891
1024,494,-2.470205213933525,0.9558274831769806,0.9484155774465663
1024,495,-2.438955213933525,0.9536690844780191,0.9461989024168005
1024,496,-2.407705213933525,0.9514296511290328,0.9439074615706802
1024,497,-2.376455213933525,0.9491074379384616,0.9415397397230107
1024,498,-2.345205213933525,0.9467007245060067,0.9390942371581837
1024,499,-2.313955213933525,0.9442078185630371,0.9365694720849559
1024,500,-2.282705213933525,0.941627059352881,0.9339639831408943
1024,501,-2.251455213933525,0.9389568210436324,0.9312763319427031
1024,502,-2.220205213933525,0.9361955161658404,0.9285051056784033
1024,503,-2.188955213933525,0.9333415990671797,0.9256489197371005
1024,504,-2.157705213933525,0.9303935693759763,0.9227064203718452
1024,505,-2.126455213933525,0.9273499754652449,0.9196762873908613
1024,506,-2.095205213933525,0.9242094179087127,0.9165572368722041
1024,507,-2.063955213933525,0.9209705529201404,0.9133480238966993
1024,508,-2.032705213933525,0.9176320957671196,0.910047445293807
1024,509,-2.001455213933525,0.914192824150416,0.9066543423948752
1024,510,-1.970205213933525,0.9106515815398593,0.9031676037880588
1024,511,-1.938955213933525,0.9070072804577185,0.8995861680690186
1024,512,-1.907705213933525,0.9032589057004989,0.8959090265813561
1024,513,-1.876455213933525,0.8994055174900999,0.8921352261406049
1024,514,-1.845205213933525,0.8954462545453188,0.8882638717354703
1024,515,-1.813955213933525,0.8913803370647664,0.8842941291998996
1024,516,-1.782705213933525,0.8872070696123571,0.8802252278494729
1024,517,-1.751455213933525,0.8829258438966843,0.8760564630755302
1024,518,-1.720205213933525,0.8785361414357568,0.8717871988903866
1024,519,-1.688955213933525,0.87403753609877,0.867416870416953
1024,520,-1.657705213933525,0.8694296965168239,0.8629449863160586
1024,521,-1.626455213933525,0.8647123883547544,0.8583711311447659
1024,522,-1.595205213933525,0.8598854764365391,0.8536949676389953
1024,523,-1.563955213933525,0.8549489267170571,0.8489162389138101
1024,524,-1.532705213933525,0.8499028080933284,0.8440347705747759
1024,525,-1.501455213933525,0.8447472940487334,0.8390504727338928
1024,526,-1.470205213933525,0.8394826641241107,0.8339633419236951
1024,527,-1.438955213933525,0.8341093052100551,0.828773462903247
1024,528,-1.407705213933525,0.8286277126551829,0.8234810103499011
1024,529,-1.376455213933525,0.8230384911855966,0.8180862504308594
1024,530,-1.345205213933525,0.8173423556312731,0.8125895422487637
1024,531,-1.313955213933525,0.8115401314555948,0.8069913391557508
1024,532,-1.282705213933525,0.8056327550847683,0.8012921899306443
1024,533,-1.251455213933525,0.7996212740344117,0.7954927398141978
1024,534,-1.220205213933525,0.7935068468311308,0.7895937313975843
1024,535,-1.188955213933525,0.7872907427274649,0.7835960053596134
1024,536,-1.157705213933525,0.7809743412091498,0.7775005010484646
1024,537,-1.126455213933525,0.7745591312942101,0.7713082569040572
1024,538,-1.095205213933525,0.7680467106239743,0.7650204107175224
1024,539,-1.063955213933525,0.761438784346677,0.7586381997245961
1024,540,-1.032705213933525,0.7547371637948901,0.7521629605301401
1024,541,-1.001455213933525,0.7479437649586037,0.7455961288613774
1024,542,-0.9702052139335251,0.7410606067563392,0.7389392391478387
1024,543,-0.9389552139335251,0.7340898091072429,0.7321939239264312
1024,544,-0.9077052139335251,0.7270335908076664,0.7253619130704662
1024,545,-0.8764552139335251,0.7198942672162756,0.7184450328419173
1024,546,-0.8452052139335251,0.7126742477522678,0.7114452047666288
1024,547,-0.8139552139335251,0.7053760332117892,0.7043644443326382
1024,548,-0.7827052139335251,0.6980022129081443,0.6972048595122401
1024,549,-0.7514552139335251,0.6905554616418732,0.6899686491088695
1024,550,-0.7202052139335251,0.683038536507231,0.6826581009303531
1024,551,-0.6889552139335251,0.6754542735420455,0.675275589790532
1024,552,-0.6577052139335251,0.6678055842283472,0.6678235753417254
1024,553,-0.6264552139335251,0.6600954518515567,0.6603045997409607
1024,554,-0.5952052139335251,0.6523269277263816,0.652721285153352
1024,555,-0.5639552139335251,0.6445031272979183,0.6450763310964567
1024,556,-0.5327052139335251,0.6366272261267607,0.6373725116298812
1024,557,-0.5014552139335251,0.6287024557672092,0.6296126723948421
1024,558,-0.4702052139335251,0.6207320995479164,0.6217997275088063
1024,559,-0.4389552139335251,0.6127194882645403,0.61393665632075
1024,560,-0.4077052139335251,0.6046679957941605,0.606026500032968
1024,561,-0.3764552139335251,0.5965810346413761,0.5980723581957502
1024,562,-0.3452052139335251,0.588462051426133,0.5900773850816063
1024,563,-0.3139552139335251,0.5803145223234262,0.5820447859460677
1024,564,-0.2827052139335251,0.5721419484650874,0.5739778131824244
1024,565,-0.2514552139335251,0.5639478513139001,0.565879762378065
1024,566,-0.2202052139335251,0.5557357680202895,0.557753968280374
1024,567,-0.1889552139335251,0.5475092467717994,0.549603800680404
1024,568,-0.1577052139335251,0.539271842145516,0.5414326602227878
1024,569,-0.1264552139335251,0.5310271104734973,0.5332439741505652
1024,570,-0.0952052139335251,0.5227786052311532,0.5250411919937977
1024,571,-0.0639552139335251,0.5145298724583723,0.516827781211007
1024,572,-0.0327052139335251,0.506284446223007,0.5086072227926142
1024,573,-0.0014552139335251013,0.4980458441361306,0.5003830068356695
1024,574,0.0297947860664749,0.48981756292824824,0.4921586280992476
1024,575,0.0610447860664749,0.48160307409538244,0.4839375815499391
1024,576,0.0922947860664749,0.47340581962368367,0.47572335790690284
1024,577,0.1235447860664749,0.4652292078009074,0.46751943919593925
1024,578,0.1547947860664749,0.4570766091227805,0.4593292943220222
1024,579,0.1860447860664749,0.44895135230193833,0.451156374669671
1024,580,0.2172947860664749,0.44085672038674983,0.44300410974046023
